8230,Mokronog,"",Slovenija,45.9426521,15.1455616
1251,Moravče,"",Slovenija,46.1357218,14.7444352
9226,Moravske Toplice,"",Slovenija,46.6856932,16.2224582
5216,Most na Soči,"",Slovenija,46.1520769,13.7429945
1221,Motnik,"",Slovenija,46.214661,14.8849643
3330,Mozirje,"",Slovenija,46.3392772,14.9599807
9600,Murska Sobota,"Pošta Slovenije d.o.o., PE Murska Sobota",Slovenija,46.6581381,16.1610293
9501,Murska Sobota,Mura,Slovenija,46.6063495,16.1283439
9000,Murska Sobota,"",Slovenija,46.6581381,16.1610293
9001,Murska Sobota,"",Slovenija,46.6424122,16.1546245
2366,Muta,"",Slovenija,46.6097366,15.1629994
4202,Naklo,"",Slovenija,46.2718663,14.3156932
3331,Nazarje,"",Slovenija,46.3179494,14.9470385
1357,Notranje Gorice,"",Slovenija,45.9865292,14.3999988
3203,Nova Cerkev,"",Slovenija,46.3126127,15.2851091
5000,Nova Gorica,"",Slovenija,45.9549755,13.6493044
5001,Nova Gorica,"",Slovenija,45.94234030000001,13.6416626
5600,Nova Gorica,"Pošta Slovenije d.o.o., PE Nova Gorica",Slovenija,45.9549755,13.6493044
8600,Nova mesto,"Pošta Slovenije d.o.o., PE Novo mesto",Slovenija,45.80108240000001,15.1710089
1385,Nova vas,"",Slovenija,45.7727262,14.5064925
8501,Novo mesto,Krka,Slovenija,45.804657399999996,15.1656108
8000,Novo mesto,"",Slovenija,45.80108240000001,15.1710089
8001,Novo mesto,"",Slovenija,45.8279196,15.1862256
6243,Obrov,"",Slovenija,45.5425337,14.0866721
9233,Odranci,"",Slovenija,46.5847279,16.2762351
2317,Oplotnica,"",Slovenija,46.387163,15.4458131
2312,Orehova vas,"",Slovenija,46.4716256,15.6673756
2270,Ormož,"",Slovenija,46.4086282,16.1508154
1316,Ortnek,"",Slovenija,45.7910234,14.6796312
1337,Osilnica,"",Slovenija,45.5291637,14.6984205
8222,Otočec,"",Slovenija,45.8339544,15.220884999999999
2361,Ožbalt,"",Slovenija,46.5838771,15.3918163
2231,Pernica,"",Slovenija,46.5791655,15.7274708
2211,Pesnica pri Mariboru,"",Slovenija,46.6086054,15.6758117
9203,Petrovci,"",Slovenija,46.837284,16.181568
3301,Petrovče,"",Slovenija,46.244167,15.1886787
6330,Piran - Pirano,"",Slovenija,45.528319,13.5682895
8255,Pišece,"",Slovenija,46.0033927,15.645975
6257,Pivka,"",Slovenija,45.6825301,14.1960582
6232,Planina,"",Slovenija,45.8298657,14.2515283
3225,Planina pri Sevnici,"",Slovenija,46.1044793,15.4048498
6276,Pobegi,"",Slovenija,45.5395984,13.7966691
8312,Podbočje,"",Slovenija,45.8632013,15.4662288
5243,Podbrdo,"",Slovenija,46.2145261,13.9739004
3254,Podčetrtek,"",Slovenija,46.1559752,15.5975783
2273,Podgorci,"",Slovenija,46.4266878,16.0579201
6216,Podgorje,"",Slovenija,45.5280217,13.9525003
2381,Podgorje pri Slovenj Gradcu,"",Slovenija,46.46194269999999,15.0456171
6244,Podgrad,"",Slovenija,45.5237146,14.1459577
1414,Podkum,"",Slovenija,46.0700529,15.0341147
2286,Podlehnik,"",Slovenija,46.3358974,15.8787245
5272,Podnanos,"",Slovenija,45.797403,13.9718249
4244,Podnart,"",Slovenija,46.2964282,14.2550262
